,Date,IPC,Title,Claims,Abstract,Ticker,PatentNumber
621,2023-10-10,g06f040/295,knowledge graph fusion,13,"provided is a method, computer program product, and system for fusing knowledge graphs to generate a larger knowledgebase for responding to cross document questions. a processor may extract contextual information from a plurality of documents. the processor may generate, based on the extracted contextual information, a knowledge graph for each document of the plurality of documents. the processor may analyze each knowledge graph to determine if one or more entities of each knowledge graph are linked. the processor may fuse, in response to an entity in a first knowledge graph being linked to an entity in a second knowledge graph, the first knowledge graph with the second knowledge graph to create a fused knowledge graph.",IBM,11783131
622,2023-10-10,g06f040/134,hyperlink copyright infringement avoidance,9,hyperlink copyright infringement avoidance is provided. a hyperlink is identified in a post made by a user on a social media website. a review of the hyperlink is performed. an analysis of a post history of the user is performed. the hyperlink is removed from the post to form a sanitized post with a removed hyperlink based on at least one of the review of the hyperlink and the analysis of the post history of the user.,IBM,11783115
623,2023-10-10,g06f030/398,system memory-aware circuit region partitioning,19,"to increase the efficiency of an electronic design automation (eda) process, for a putative integrated circuit design for which computerized routing is to be carried out within an eda program, run a sweep line algorithm selectively on active metal shapes in said putative design for different layers, to determine a total number of said active metal shapes, and compute a memory requirement for computerized routing on said active shapes based on said total number of said active shapes. for said putative design, compute a memory requirement for computerized routing on inactive metal shapes based on a total number of said inactive shapes; partition said putative design into a plurality of partitions, based on said memory requirement for computerized routing on said active and inactive shapes, such that an available system memory is not exceeded. separately run a routing job on each of said plurality of partitions.",IBM,11783108
624,2023-10-10,g06f021/64,processing electronic documents,20,"a method for processing electronic documents comprises an iteration including: (i) applying, by a computer device, a first statistical test process to a first subset of the documents, the first statistical test process estimating whether or not content of the documents of the first subset comply with a predefined criterion; (ii) in response to a result of the first statistical test process, estimating, by the computer device, that the documents of the first subset do not comply with the criterion, selecting, by the computer device, a part of the documents of the first subset, and moving, by the computer device, the part of the documents to a second subset of the documents; and (iii) applying, by the computer device, a second statistical test process to the second subset of the documents, the second statistical test process calculating at least one statistical metric related to the documents of the second subset.",IBM,11783088
625,2023-10-10,b01l003/04,moisture and volatile organic compound content measuring,19,"a thermo-gravimetric analysis system includes a chamber having an interior; and a sample crucible connected to and inside of the chamber, the sample crucible configured to hold a sample material. the system further includes a reference crucible connected to and inside of the chamber; and a metal organic framework (mof) crucible connected to and inside of the chamber, separate from the sample crucible, the mof crucible including an mof material.",IBM,11779916
626,2023-10-10,g06f007/00,automation of multi-party computation as a service according to user regulations and requirements,18,"one embodiment provides a method, including: receiving, at a service provider and from a user, a request for computation of a function, wherein the request includes a description of the function to be computed and requirements of the user; identifying, from data sources accessible to the service provider, a plurality of data sources to participate in the computation in view of the requirements and the description of the function, wherein each of the plurality of data sources includes data of a data owner and constraints on use of the data; identifying a multi-party computation protocol and parameters of the multi-party computation protocol for performing the computation; and running the computation of the function using the data of the plurality of data sources and in view of the requirements of the user and the constraints of the plurality of data sources.",IBM,11782952
627,2023-10-10,g06f016/25,auto-generating ground truth on clinical text by leveraging structured electronic health record data,21,"a method improves performance of natural language processing by automatically generating ground truth from electronic health records comprising unstructured clinical notes and structured data comprising entries each having respective values for fields. the method includes: linking a given one of the notes to a given one of the entries responsive to determining that a specified field within the given entry matches an item of metadata for the given note; determining an initial set of the notes which satisfy criteria selected such that the criteria are a proxy for the ground truth, wherein the given note is determined to satisfy the criteria based at least in part on the given entry linked thereto; and designating at least a portion of the initial set of notes which satisfy the criteria, and the entries linked to the portion of the initial set of notes which satisfy the criteria, as the ground truth.",IBM,11782942
628,2023-10-10,g06f016/24,using metadata presence information to determine when to access a higher-level metadata table,20,"embodiments are provided for using metadata presence information to determine when to access a higher-level metadata table. it is determined that an incomplete hit occurred for a line of metadata in a lower-level structure of a processor, the lower-level structure being coupled to a higher-level structure in a hierarchy. it is determined that metadata presence information in a metadata presence table is a match to the line of metadata from the lower-level structure. responsive to determining the match, it is determined to avoid accessing the higher-level structure of the processor.",IBM,11782919
629,2023-10-10,g06f012/00,efficient use of optional fast replicas via asymmetric replication,25,"a method and a computer system for asymmetric replication of data are provided. storage of a set of data is organized as a first copy and as a second copy in non-volatile storage. the second copy is reliable and stored so as to be readable at a speed slower than for the first copy. a read instruction regarding the set of data is received and performed preferentially via the first copy such that the asymmetric replication achieves enhanced performance speed. a request to execute a write operation is received. the write operation is executed to the first copy and to the second copy. in response to determining that the write operation to the first copy was unsuccessful, a label for the first copy is set as stale.",IBM,11782630
630,2023-10-10,g06f021/62,privacy protection for regulated computing environments,16,"managing data in a distributed computing environment, such as a cloud computing platform for healthcare. the platform selects a set of hierarchical resources deployed in the distributed computing environment, wherein the set of hierarchical resources comprises a resource member. the platform converts the set of selected hierarchical resources to a localized schema. the platform determines a score for the resource member based on the proximity of the resource member to the healthcare privacy dictionary, wherein the proximity is determined using the localized schema. the platform updates the set of hierarchical resources based on the determined score. the platform controls access to a resource member based on the score determined based on a proximity of a localized schema representation of the resource member to a healthcare privacy dictionary.",IBM,11783079
631,2023-10-10,g06f015/16,individual user content control in multiuser content delivery systems,20,a system and method for providing electronic content to a user in a multi user content delivery system. a set of preferences are received from a first user at a preference component. this set of preferences indicates a portion of electronic content the first user desires to receive. electronic content is received from a plurality of users by a content aggregator. this content is then aggregated. the electronic content is then modified for the user based on the received set of preferences. the modified content is then distributed or sent to the user by the content distributor.,IBM,11785064
632,2023-10-10,g06f021/00,business data protection for running tasks in computer system,17,"techniques for business data protection for running tasks in a computer system are described herein. an aspect includes receiving a request. another aspect includes processing a task corresponding to the request. another aspect includes receiving a debugging request from a user corresponding to the task, wherein the debugging request is received during the processing of the task. another aspect includes, based on receiving the debugging request, determining whether the user is authorized to access business data corresponding to the task. another aspect includes, based on determining that the user is not authorized to access the business data corresponding to the task, redacting the business data from debugging data corresponding to the debugging request. another aspect includes providing the redacted debugging data to the user.",IBM,11783065
633,2023-10-10,g06f021/52,training diverse and robust ensembles of artificial intelligence computer models,20,"mechanisms are provided to implement a hardened ensemble artificial intelligence (ai) model generator. the hardened ensemble ai model generator co-trains at least two ai models. the hardened ensemble ai model generator modifies, based on a comparison of the at least two ai models, a loss surface of one or more of the at least two ai models to prevent an adversarial attack on one ai model, in the at least two ai models, transferring to another ai model in the at least two ai models, to thereby generate one or more modified ai models. at least one of the one or more modified ai models then processes an input to generate an output result.",IBM,11783025
634,2023-10-10,g06f016/00,selecting access flow path in complex queries,18,"a computer-implemented method selects an access path for high cost and/or complex queries. the method includes building a classification model configured to identify a lowest cost access path. the method further includes receiving a query, where the query is configured to retrieve a set of data from a database. the method also includes generating an access map for the query, where the access map includes one or more potential access paths to execute the query. the method includes collecting, for the query, a set of data for each potential access path. the method further includes classifying, by the classification model, the query. the method also includes selecting a first access path of the one or more potential access paths and executing the query.",IBM,11782918
635,2023-10-10,g06f007/00,ai-based data virtualization,18,"embodiments are disclosed for a method. the method includes determining a context of a data access request for a data virtualization engine. the method also includes determining data sources that are relevant to the data access request by using a governance machine learning model trained to predict the data sources based on the request and the context. additionally, the method includes determining data governance rules-policies that are relevant to the request, by using the governance machine learning model, further trained to predict the data governance rules-policies based on the data sources and the context. further, the method includes generating, by using a query machine learning model, a data access command executable by the data virtualization engine and configured to retrieve data from the data sources and apply the data governance rules-policies.",IBM,11782913
636,2023-10-10,g06f016/178,synchronizing log data within a cluster,20,"a computer-implemented method according to one embodiment includes compiling log data from all nodes of a cluster, retrieving a timestamp table stored within the cluster, optimizing the timestamp table, and adjusting the log data from all the nodes of a cluster, utilizing the timestamp table.",IBM,11782880
637,2023-10-10,g06f015/82,distribution of over-configured logical processors,20,logical processor distribution across physical processors is provided. a set of logical processors of a number of logical processors defined for a particular logical partition of a plurality of active logical partitions is assigned to a physical processor chip having a greatest logical processor entitlement for the particular logical partition until no more logical processors can be assigned to that physical processor chip based on a logical processor entitlement of that physical processor chip being exhausted. remaining logical processors of the number of logical processors defined for the particular logical partition are assigned to other physical processor chips of a plurality of physical processor chips assigned to the particular logical partition until all of the remaining logical processors have been assigned to a physical processor chip.,IBM,11782872
638,2023-10-10,g06f012/084,multiprocessor system cache management with non-authority designation,20,"a primary controller has authority of a cache line associated with a fetch and manages a second cache line request from a different and non-associated secondary requesting entity. a secondary controller, associated with the secondary requesting entity, is granted authority of the cache line and further manages multiple subsequent simultaneous or overlapping requests for the cache line from different non-associated subsequent requesting entities by maintaining authority of the cache line, by granting read-only access to the cache line to respective subsequent controllers, each associated with a different subsequent requesting entity, and by passing a non-authority token to each of the respective subsequent controllers.",IBM,11782836
639,2023-10-10,g06f011/36,automatically capturing weather data during engineering tests,20,"a computer-implemented system and method to automatically capture weather data during testing. the method includes receiving a selected test to run, wherein the test is associated with a test case execution record (tcer). the method further includes running the test. the method also includes determining, in response to starting the test, a set of weather data. the method includes storing the set of weather data in a first database, wherein the stored weather data is unalterable. the method further includes receiving a set of results for the test. the method also includes storing the set of results in a second database. further aspects of the present disclosure are directed to systems and computer program products containing functionality consistent with the method described above.",IBM,11782823
640,2023-10-10,g06f011/36,providing debug information on production containers using debug containers,20,"a method, system and computer program product. a production container executes computer software in the production container. a debug container that is a replica of the production container executes in the debug container computer software corresponding to the computer software in the production container. a gateway through which (i) an outbound request from the computer software executing in the production container is sent to a remote server and (ii) inbound responses to the outbound request are received from the remote server. a data store receives the outbound request together with the inbound responses via an indirect path from the gateway to the data store. the indirect path is routed through at least one intervening connection between the gateway and the data store.",IBM,11782818
641,2023-10-10,g06f009/44,aiding diagnosis of errors in code,15,aiding diagnosis of errors in code based on a stack trace. identifying target diagnostic information sources relevant to an obtained stack trace improves the efficiency and accuracy of the process of finding information for diagnosis of errors. this is achieved by analyzing the stack trace to identify stack trace elements and comparing the identified stack elements with diagnostic stack elements corresponding to diagnostic information sources from a database of diagnostic information sources.,IBM,11782817
642,2023-10-10,h04l009/08,performing key server redundancy verification to verify a key is obtained from redundant key servers,21,"provided are a computer program product, system, and method for determining key server type and key server redundancy information to enable encryption. a first key server type for a first protocol is indicated in a key server type field in response to determining a current protocol used to communicate with the key server comprises the first protocol. a query information request is submitted to the key server to determine a key server type in response to determining that the current protocol comprises the second protocol. the second key server type indicated in the response to the query information request is indicated in the key server type field in response to the response indicating the second key server type. the first or second type of key server indicated in the key server type field is used to determine information to include in a key retrieval request.",IBM,11784810
643,2023-10-10,h04l029/06,distributed platform for computation and trusted validation,17,"an example operation may include one or more of obtaining data of a simulation, identifying checkpoints within the simulation data, generating a plurality of sequential data structures based on the identified checkpoints, where each data structure identifies an evolving state of the simulation with respect to a previous data structure among the sequential data structures, and transmitting the generated sequential data structures to nodes of a blockchain network for inclusion in one or more data blocks within a hash-linked chain of data blocks.",IBM,11784789
644,2023-10-10,g16h050/30,cognitive evaluation determined from social interactions,20,"a computer-implemented method, system, and computer program product are provided for determining cognitive issues. the method includes building, by a processor device with social network data, a patient model for social interactions between a patient and other people. the method also includes computing, by the processor device, changes between the patient model and new social network data. the method additionally includes evaluating, by the processor device, the changes between the patient model and new social network data to generate evaluated changes. the method further includes determining, by the processor device, a patient metric score responsive the evaluated changes. the method also includes controlling an operation of a processor-controlled device responsive to the patient metric score.",IBM,11783948
645,2023-10-10,h04l009/32,cognitive process data and decision tracking to facilitate artificial intelligence operations compliance,14,"aspects of the invention include obtaining an artificial intelligence decision model and receiving a plurality of inputs. aspects also include executing the artificial intelligence decision model based on the plurality of inputs and recording, in a ledger, a result of the execution of the artificial intelligence decision model, the plurality of inputs, and an identifier of the artificial intelligence decision model.",IBM,11784821
646,2023-10-10,g11b005/56,data storage system and magnetic tape recording media with features for correcting the combined effects of tape skew and tape dimensional stability,25,"an apparatus according to one approach includes an array of skew detection transducers. an array of write transducers is spaced from the array of skew detection transducers along an intended direction of tape travel thereacross. an array of read transducers is aligned with the array of write transducers in the intended direction of tape travel. the apparatus also includes a first actuator configured to operatively exert a force on the array of skew detection transducers for orienting a longitudinal axis of the array of skew detection transducers substantially orthogonal to the actual direction of tape travel across the array of skew detection transducers. a magnetic recording medium according to one approach includes a magnetic recording tape having a longitudinal axis extending between distal ends thereof, the magnetic recording tape having vertical bars written in servo-skew patterns thereof, the vertical bars being oriented perpendicular to the longitudinal axis of the tape.",IBM,11783857
647,2023-10-10,g10l015/26,personal electronic captioning based on a participant user's difficulty in understanding a speaker,21,"providing, using a computer, personalized captioning in response to a user having difficulty in understanding another participant speaking. detecting, at a computer, the user having difficulty in understanding another participant speaking, or alternatively, receiving, at the computer, a communication from a user indicating that the user requests assistance to understand speech of a particular participant in an electronic group meeting. the speech of the particular participant is identified, and a speech input is captured from the particular participant in the electronic group meeting. the captured speech of the particular participant is transcribed, and an audio assistance output is generated for communication to the user. the audio assistance output is communicated to a device of the user.",IBM,11783836
648,2023-10-10,g10l015/22,identification of anomalies in air traffic control communications,20,"a processor may identify an anomaly in one or more communications. a processor may monitor the one or more communications for an utterance. a processor may perform natural language processing (nlp) on the utterance. a processor may generate an understanding of the utterance using natural language understanding (nlu). a processor may detect the anomaly from the understanding of the utterance. a processor may execute a response, responsive to detecting the anomaly.",IBM,11783817
649,2023-10-10,g10l015/16,accuracy of streaming rnn transducer,19,a computer-implemented method is provided for model training. the method includes training a second end-to-end neural speech recognition model that has a bidirectional encoder to output same symbols from an output probability lattice of the second end-to-end neural speech recognition model as from an output probability lattice of a trained first end-to-end neural speech recognition model having a unidirectional encoder. the method also includes building a third end-to-end neural speech recognition model that has a unidirectional encoder by training the third end-to-end neural speech recognition model as a student by using the trained second end-to-end neural speech recognition model as a teacher in a knowledge distillation method.,IBM,11783811
650,2023-10-10,g06n020/00,model transfer learning across evolving processes,19,"systems, computer-implemented methods, and computer program products to facilitate model transfer learning across evolving processes are provided. according to an embodiment, a system can comprise a memory that stores computer executable components and a processor that executes the computer executable components stored in the memory. the computer executable components can comprise a condition definition component that defines one or more conditions associated with use of a model trained on first traces of a first process to make a prediction on one or more second traces of a second process. the computer executable components can further comprise a guardrail component that determines whether to use the model to make the prediction.",IBM,11783226
651,2023-10-10,h04l045/12,data transfer with qr codes,15,"methods, apparatus, computer program products for exchange data among air-gapped devices are provided. the method comprises: identifying, by a device in a cluster of devices, a plurality of accessible devices in the cluster via corresponding respective quick response (qr) codes; generating, by the device, logical routing information based on the identified plurality of accessible devices, the logical routing information comprising at least identifiers of the identified plurality of accessible devices; and transmitting, by the device, data encoded in a plurality of qr codes to a destination device in the cluster based on a shortest routing path identified in the logical routing information.",IBM,11784908
652,2023-10-10,h04n019/87,dynamic compression of audio-visual data,20,"disclosed are techniques for dynamic compression of audio-visual data, including a method for reducing a size of media content, comprising identifying a scene to be captured by a capture device, wherein the scene comprises a plurality of objects, and determining whether at least one of: (i) an available storage in the capture device to store a digital media file associated with the scene; and (ii) an available network bandwidth to transfer the digital media file is below an associated threshold. in response to the threshold determination, some embodiments may further comprise analyzing the plurality of objects to determine which objects can be redeveloped by a gan regeneration module to a threshold quality level and which objects cannot be redeveloped with the gan regeneration module to the threshold quality level, generating an optimized capture plan based on the analyzing, and encoding the scene pursuant to the optimized capture plan.",IBM,11785262
653,2023-10-10,g06n020/00,trait-modeled chatbots,20,one embodiment of the invention provides a method of training a chatbot. the method comprises identifying one or more chat logs that exhibit a trait. the method further comprises identifying one or more labels associated with the trait based on the one or more chat logs. the method further comprises training the chatbot to generate a response that models the trait based on the one or more chat logs. the method further comprises labeling the chatbot with the one or more labels.,IBM,11783224
654,2023-10-10,g06n020/00,data exposure for transparency in artificial intelligence,19,"a method, computer program product, and a system where a processor(s) obtains data from one or more sources, wherein a portion of the one or more sources comprise training data for a first artificial intelligence decision-making system. the processor(s) ingest data from each source into a corpus and ingest metadata corresponding to the data, into a volume accessible to a second artificial intelligence decision-making system. the processor(s) search public sources and obtain information describing quality and non-objective influence of the data from each source. the processor(s) provide as inputs to the second artificial intelligence decision-making system, the information and the metadata, to classify the quality and the non-objective influence of each source. the processor(s) obtains outputs comprising, for each source, a first rating classifying the quality of the source of the one or more sources. the processor(s) load the outputs into a blockchain, obtain rules, and designate, via the blockchain, based on the rules, the portion.",IBM,11783221
655,2023-10-10,g06n005/04,robotic toxicodendron weeding,20,"a system includes a memory having instructions therein and at least one processor in communication with the memory. the at least one processor is configured to execute the instructions to acquire phytomorphological field data via a sensor component of a mobile robot, generate, based on the phytomorphological field data and via a machine learning agent, a predicted likelihood of whether a hypothetical action by the mobile robot against a found plant would be directed against a true  toxicodendron  plant, conduct a non-phytomorphological assessment of the found plant via the mobile robot and based on the predicted likelihood being below a first threshold and above a second threshold, and, via the mobile robot and based on the non-phytomorphological assessment, attack the found plant, mark a site of the found plant, and/or document a context of the site.",IBM,11783207
656,2023-10-10,g06n003/10,neural flow attestation,20,"mechanisms are provided to implement a neural flow attestation engine and perform computer model execution integrity verification based on neural flows. input data is input to a trained computer model that includes a plurality of layers of neurons. the neural flow attestation engine records, for a set of input data instances in the input data, an output class generated by the trained computer model and a neural flow through the plurality of layers of neurons to thereby generate recorded neural flows. the trained computer model is deployed to a computing platform, and the neural flow attestation engine verifies the execution integrity of the deployed trained computer model based on a runtime neural flow of the deployed trained computer model and the recorded neural flows.",IBM,11783201
657,2023-10-10,h04l009/00,incident response plan based on indicators of compromise,11,"a system and method for responding to incidents in an enterprise network is disclosed. the system tracks incidents by creating, in an incident manager, incident objects for each incident. each incident object includes details for the incidents, also known as incident characteristics. the system also creates one or more indicators of compromise (iocs) associated with the incident characteristics for each incident. when processing a new incident or an update to an incident, the system compares iocs associated with the incident object for the incident being processed to stored iocs for other incidents to determine if other incidents are related to the incident being processed. in embodiments, the system can then generate tasks for responding to new incidents based on incident characteristics of and iocs associated with the new incidents, and can regenerate tasks for responding to incidents based on updates to incident characteristics of and iocs associated with the incidents.",IBM,11785052
658,2023-10-10,g06f021/62,computing trade-offs between privacy and accuracy of data analysis,20,"in an approach for computing trade-offs between privacy and accuracy of data analysis on building a learning model, a processor receives a dataset for training a model. the dataset includes one or more pre-identified sensitive data fields. the processor determines a weight of each sensitive data field for the model. the processor evaluates resource cost of applying a privacy preservation technique to the one or more pre-identified sensitive data fields. the processor identifies correlation among the sensitive data fields. the processor presents a comparison of options for training the model, in terms of tradeoffs of accuracy for training the model and the resource cost of the privacy preservation technique.",IBM,11783083
659,2023-10-10,g06f011/14,achieving activity centric computing using portable containers,20,"a method, system and computer program product for achieving activity centric computing. an activity (e.g., opening an application, opening an electronic communication, initiating a printing action, initiating a browsing session) performed by a user on a computing device is detected. in response to detecting the activity, the runtime environment is captured and the session workflow associated with the detected activity is recorded. the session workflow refers to the events performed by the user on the computing device in connection with performing an activity (e.g., application usage, web browsing) on the computing device. the captured runtime environment and the recorded session workflow associated with the detected activity are stored in a portable container. after receiving an indication to share the activity, an image of the container is created and stored in a repository to be shared among users to replay the session workflow associated with the activity.",IBM,11782797
660,2023-10-10,g06f011/00,preventing extraneous messages when exiting core recovery,20,"a method and a computer system for core recovery management are provided. a first operation signal is generated via a first hardware agent. the first operation signal indicates that the first hardware agent is processing an operation requested by a first processor core. the first processor core receives a first extend fence signal based on the generated first operation signal. as long as the first extend fence signal is received via the first processor core, the first processor core is kept in a fenced state for core recovery.",IBM,11782777
661,2023-10-10,g06f009/54,dynamic management of network policies between microservices within a service mesh,20,"systems, methods and/or computer program products optimizing network policies between microservices of a service mesh. the service mesh tracks incoming api calls of applications and based on the historical transactions, the context of api calls, and the microservices in the microservice chain being invoked, network controls and policy configurations are set to optimize the transactions performed by the service mesh. dimensions of the communications between microservices of the service mesh are dynamically optimized via the service mesh control plane using a policy optimizer. optimized dimensions of service mesh transactions includes automated policy adjustments to retries between microservices, circuit breaking between microservices, automated timeout adjustments between microservices and intelligent rate limiting between microservices and/or rate limiting applied to user profiles.",IBM,11782775
662,2023-10-10,g06f009/44,speculative service execution,20,"a computer-implemented method for execution of a service in a distributed environment, the method comprising performing a speculative execution of a service and storing a related result, wherein a decision whether the speculative execution of the service is performed is dependent on a dynamically changing score value and receiving a request for an execution of the service at a request proxy. additionally, the method comprises upon determining that a valid result of the execution of the service is available from an earlier speculative execution of a comparable service, returning the valid result by the request proxy, and upon determining that a valid result of the execution of the service is not available from an earlier speculative execution of a comparable service, executing the service in a non-speculative manner, and returning a received non-speculative result by the request proxy.",IBM,11782772
663,2023-10-10,g06f009/46,resource allocation based on a contextual scenario,20,"a processor may analyze, using an ai system, an application, where the application includes one or more application modules. the processor may determine, using the ai system, that an application module is critical based on a contextual scenario. the ai system may be trained utilizing data regarding heat generation of hardware on which the application module is operating. the processor may identify, using the ai system, required resources of the hardware for the application module to function during the contextual scenario. the processor may allocate an availability of the required resources for the application module.",IBM,11782770
664,2023-10-10,g06f021/62,request tracing,20,"embodiments of the present invention provide concepts for tracing a request in a distributed system architecture comprising one or more distributed services. a request is received at a network traffic component on one of a plurality of sockets, which are monitored by a span correlation component. span data is obtained from the received request and a process identification component is adapted to identify a process associated with the request based on the span data. the span correlation component is adapted to identify a socket connection made by the identified process and correlate the socket connection with the span data, thereby generating span correlation data.",IBM,11785115
665,2023-10-10,g10l025/69,audio quality feedback during live transmission from a source,22,"method and system are provided for audio quality feedback during live transmission from a source that is received at multiple audience devices. the method carried out at a server includes: obtaining audio information of an audio signal as received by at least some of the audience devices in a transmission session; classifying one or more subsets of the audience devices by one or more common factors per subset; and analyzing the obtained audio information from the audience devices in conjunction with the classifications of the subsets of the audience devices to determine one or more common factors that affect received audio quality at an identified subset of the audience devices classified by the one or more common factors. the method provides feedback of the one or more common factors to at least one of the audience devices in the identified subset or to the source device, or to both.",IBM,11785136
666,2023-10-10,g01k013/20,wireless thermometer and method of use thereof,19,"an apparatus and method for sensing body temperature and wirelessly communicating measured data to at least one electronic device. the device includes a sensor device having a housing base, a housing cover releasably mountable on the housing base, and components for sensing body temperature and wirelessly communicating the measured temperature, including a temperature sensor, a power supply, a microprocessor, and a transmitter and receiver. the electronic device can include an application that communicates with the sensor device and provides a user interface.",HUBB,11781924
667,2023-10-10,h02j013/00,automated electric vehicle charging,18,"apparatus and method for automated electric vehicle charging. one embodiment provides a method for automated charging. the method includes storing, in a memory, a rate profile of a power grid, the rate profile including at least one time period and at least one rate associated with the at least one time period. the method further includes generating, using the electronic processor and based on the rate profile, a charging profile, and charging, using a charging controller of a charger coupled to the electronic processor, based on the charging profile.",HUBB,11784509
668,2023-10-10,f24c003/06,fireplace with controllable and image-bearing rear wall,12,"a fireplace and method of manufacturing a fireplace. embodiments of the fireplace comprise a combustion chamber, a front opening allowing viewing within the combustion chamber, and a back wall opposite the front opening. the back wall can be controllably switched between an opaque state and a transparent state. a combustion region between the front opening and the back wall is adapted to provide a flame. a controller coupled to the back wall enables a user to switch the back wall between the opaque and transparent states. in embodiments the back wall comprises a glass panel and switchable film on the glass panel. the controller is coupled to the switchable film.",HNI,11781755
669,2023-10-10,h04w004/00,"controller, terminal device, control method, and program for handover connections",20,"a controller, terminal device, control method, and program for handover connections is provided. a controller may acquire estimated communication delay information regarding communication via base stations. a terminal device connected to another base station different from the base station above may acquire requested delay information regarding allowable delay. the terminal device may be notified of settings regarding cells that should be measured for wireless quality by the terminal device based on communication delay information of the base station and requested delay information. handover control of the terminal device may be performed based on the terminal device reporting the measured wireless quality based on these settings.",HMC,11785519
670,2023-10-10,h01m008/04858,"control device, electric power supply device, work machine, control method, and computer readable recording medium",20,"an electric power supply device supplies electric power to a work machine having an electric power source. the electric power supply device includes a fuel cell different from the electric power source and an electric power connecting section for transferring electric power between the electric power source and the electric power supply device. a control device for controlling the electric power supply device includes a rated capability obtaining section for obtaining the information indicating the rated value of the charge and discharge capability of the electric power source of the work machine in response to the electric power supply device being mounted in the work machine or the electric power supply device being able to utilize the electric power of the electric power source, and an operating condition determining section for determining the operating condition of the electric power supply device based on the rated value.",HMC,11784334
671,2023-10-10,h04w076/15,packet data convergence protocol packet duplication activation by a base station central unit,19,"a base station distributed unit receives, from a base station central unit, at least one information element indicating activation of a packet data convergence protocol (pdcp) packet duplication of at least one bearer of a wireless device. the base station distributed unit transmits, by and based on the activation: pdcp packets of the at least one bearer; and duplicated pdcp packets of the at least one bearer.",HMC,11785656
672,2023-10-10,b29c043/34,apparatus for manufacturing thermoplastic resin material,5,"an apparatus for manufacturing a thermoplastic resin material, including: a mold for molding a base material containing a thermoplastic resin into a predetermined shape; and a transfer mechanism that places the base material in the mold, wherein the transfer mechanism includes a detection mechanism that detects a state of the base material, and a controlling unit that controls operation of the mold and the transfer mechanism.",HMC,11780124
673,2023-10-10,b60k011/08,louver structure,3,a louver structure is provided that reduces noise propagated to a compartment of a vehicle. the louver structure includes: a cooling fan configured to cool a battery; a back wall configured to separate the cooling fan from a compartment and having an air inlet to communicate with the cooling fan; and a louver member attached to the back wall and covering the air inlet. the louver member is provided with a labyrinth structure.,HMC,11780320
674,2023-10-10,f01n003/28,exhaust device of engine and work machine,12,"an exhaust device of an engine includes: a muffler provided with a plurality of muffling chambers separated by a plurality of partition walls, a communication pipe accommodated in the muffler and penetrating at least one of the partition walls, and a catalyst accommodated in the muffler and penetrating at least one of the partition walls, wherein the muffling chambers include: a pair of first muffling chambers each provided with an inlet port for exhaust gas; a second muffling chamber communicating with the pair of first muffling chambers via the communication pipe; and a third muffling chamber communicating with the second muffling chamber via the catalyst.",HMC,11781461
675,2023-10-10,b62j017/04,saddle ride type vehicle,19,"a saddle ride type vehicle including a movable windscreen structure capable of improving operability at low cost. a shaft is supported by a fixing member so as to be vertically movable, the shaft passes through a lower upright portion of a screen attachment member provided on the outer side in the vehicle width direction of the fixing member, and an operation unit is slidably provided at the end portion of the shaft. the operation unit includes a grip portion gripped when being slid and a flange portion disposed inside in the vehicle width direction of the grip portion, the grip portion includes an outer grip portion disposed outside in the vehicle width direction and an inner grip portion disposed inside in the vehicle width direction of the outer grip portion, and the flange portion is formed to have a larger diameter than the inner grip portion.",HMC,11780525
